timestamp,open,high,low,close,volume
2025-06-23 09:00:00,100904.70000000,106050.00000000,99547.60000000,105290.90000000,297222.041
2025-06-24 09:00:00,105291.00000000,106239.00000000,104570.80000000,106034.90000000,144449.887
2025-06-25 09:00:00,106034.90000000,108095.70000000,105755.60000000,107280.00000000,159277.823
2025-06-26 09:00:00,107280.10000000,108249.90000000,106500.00000000,106913.70000000,114433.386
2025-06-27 09:00:00,106913.80000000,107686.00000000,106313.10000000,107010.70000000,118637.450
2025-06-28 09:00:00,107010.60000000,107538.00000000,106767.00000000,107241.00000000,35670.419
2025-06-29 09:00:00,107240.90000000,108499.00000000,107112.60000000,108309.80000000,79448.325
2025-06-30 09:00:00,108309.80000000,108783.90000000,106686.40000000,107087.40000000,114681.386
2025-07-01 09:00:00,107087.30000000,107499.90000000,105182.60000000,105637.90000000,120434.401
2025-07-02 09:00:00,105637.90000000,109690.40000000,105010.00000000,108800.00000000,177567.261
2025-07-03 09:00:00,108800.00000000,110484.00000000,108480.60000000,109545.20000000,141487.997
2025-07-04 09:00:00,109545.10000000,109732.30000000,107200.00000000,107935.40000000,132305.847
2025-07-05 09:00:00,107935.30000000,108368.10000000,107688.30000000,108153.40000000,36660.948
2025-07-06 09:00:00,108153.40000000,109684.70000000,107743.40000000,109145.80000000,72388.603
2025-07-07 09:00:00,109145.80000000,109667.30000000,107456.00000000,108203.90000000,106397.578
2025-07-08 09:00:00,108203.90000000,109180.00000000,107400.00000000,108873.10000000,95156.027
2025-07-09 09:00:00,108873.20000000,112036.80000000,108273.50000000,111199.90000000,167834.731
2025-07-10 09:00:00,111199.80000000,117500.00000000,110432.20000000,115979.20000000,225570.213
2025-07-11 09:00:00,115979.20000000,118882.80000000,115186.70000000,117500.00000000,199819.357
2025-07-12 09:00:00,117500.00000000,118176.90000000,116862.40000000,117389.30000000,63722.472
2025-07-13 09:00:00,117389.40000000,119655.00000000,117164.30000000,119038.30000000,90052.381
2025-07-14 09:00:00,119038.30000000,123300.00000000,118862.60000000,119816.50000000,221556.120
2025-07-15 09:00:00,119816.50000000,119919.40000000,115678.10000000,117738.50000000,269977.446
2025-07-16 09:00:00,117738.60000000,120100.00000000,117017.10000000,118590.70000000,159165.948
2025-07-17 09:00:00,118590.70000000,120951.50000000,117412.80000000,119176.60000000,164274.401
2025-07-18 09:00:00,119176.50000000,120846.10000000,116788.90000000,117896.40000000,162246.906
2025-07-19 09:00:00,117896.50000000,118456.00000000,117245.90000000,117814.40000000,52531.193
2025-07-20 09:00:00,117814.30000000,118856.60000000,116370.10000000,117216.00000000,82380.582
2025-07-21 09:00:00,117216.10000000,119720.60000000,116454.10000000,117330.20000000,141885.848
2025-07-22 09:00:00,117330.20000000,120300.10000000,115865.00000000,119993.70000000,186832.450
2025-07-23 09:00:00,119993.70000000,120146.50000000,117250.00000000,118713.50000000,136986.897
2025-07-24 09:00:00,118713.40000000,119469.90000000,117050.20000000,118294.30000000,137377.613
2025-07-25 09:00:00,118294.40000000,118410.80000000,114667.30000000,117583.50000000,260386.754
2025-07-26 09:00:00,117583.40000000,118300.00000000,117114.20000000,117889.20000000,57218.604
2025-07-27 09:00:00,117889.30000000,119766.00000000,117800.80000000,119423.40000000,75978.959
2025-07-28 09:00:00,119423.50000000,119812.00000000,117388.00000000,118041.40000000,106712.329
2025-07-29 09:00:00,118041.50000000,119258.70000000,116923.00000000,117897.00000000,115263.463
2025-07-30 09:00:00,117897.10000000,118763.50000000,115700.00000000,117771.00000000,124917.857
2025-07-31 09:00:00,117771.10000000,118910.00000000,115373.90000000,115697.30000000,135037.467
2025-08-01 09:00:00,115697.30000000,116000.00000000,112660.00000000,113244.80000000,221282.099
2025-08-02 09:00:00,113244.80000000,114000.00000000,111910.00000000,112508.80000000,102459.448
2025-08-03 09:00:00,112508.80000000,114730.00000000,111850.00000000,114150.80000000,63183.869
2025-08-04 09:00:00,114150.90000000,115686.00000000,114053.80000000,115002.10000000,83328.591
2025-08-05 09:00:00,115002.10000000,115073.30000000,112582.40000000,114069.60000000,119316.428
2025-08-06 09:00:00,114069.60000000,115674.20000000,113304.50000000,114941.00000000,98598.670
2025-08-07 09:00:00,114941.00000000,117580.00000000,114211.40000000,117419.90000000,134409.055
2025-08-08 09:00:00,117419.90000000,117591.80000000,115850.00000000,116628.20000000,89828.611
2025-08-09 09:00:00,116628.20000000,117906.70000000,116304.00000000,116422.10000000,77924.534
2025-08-10 09:00:00,116422.10000000,119291.90000000,116413.20000000,119255.30000000,130331.779
2025-08-11 09:00:00,119255.30000000,122450.00000000,118050.00000000,118641.90000000,217088.254
2025-08-12 09:00:00,118641.80000000,120270.00000000,118154.30000000,120081.00000000,125708.555
2025-08-13 09:00:00,120080.90000000,123715.90000000,118829.00000000,123323.90000000,188073.873
2025-08-14 09:00:00,123323.90000000,124545.60000000,117004.00000000,118242.20000000,259801.570
2025-08-15 09:00:00,118242.20000000,119184.00000000,116736.30000000,117279.20000000,120542.357
2025-08-16 09:00:00,117279.10000000,117857.10000000,117089.70000000,117329.70000000,46674.420
2025-08-17 09:00:00,117329.80000000,118558.00000000,117121.60000000,117353.80000000,54386.804
2025-08-18 09:00:00,117353.90000000,117499.40000000,114605.00000000,116183.60000000,147219.779
2025-08-19 09:00:00,116183.60000000,116687.70000000,112666.60000000,112824.20000000,141024.287
2025-08-20 09:00:00,112824.10000000,114569.00000000,112301.80000000,114220.50000000,130522.370
2025-08-21 09:00:00,114220.50000000,114777.00000000,111944.00000000,112462.20000000,96406.356
2025-08-22 09:00:00,112462.20000000,117397.40000000,111625.90000000,116897.50000000,199447.977
2025-08-23 09:00:00,116897.50000000,116988.00000000,114510.00000000,115377.10000000,78419.415
2025-08-24 09:00:00,115377.10000000,115640.00000000,110484.00000000,113446.30000000,133388.002
2025-08-25 09:00:00,113446.20000000,113621.30000000,109219.80000000,110064.00000000,204839.785
2025-08-26 09:00:00,110064.10000000,112330.00000000,108559.70000000,111709.90000000,145041.438
2025-08-27 09:00:00,111710.00000000,112568.50000000,110306.90000000,111194.90000000,114205.122
2025-08-28 09:00:00,111194.90000000,113429.00000000,110811.00000000,112507.30000000,97630.277
2025-08-29 09:00:00,112507.30000000,112585.70000000,107411.40000000,108332.40000000,179725.172
2025-08-30 09:00:00,108332.40000000,108879.60000000,107281.00000000,108757.90000000,60656.883
2025-08-31 09:00:00,108758.00000000,109439.90000000,108021.00000000,108208.40000000,70149.546
2025-09-01 09:00:00,108208.40000000,109874.80000000,107211.50000000,109187.90000000,150280.626
2025-09-02 09:00:00,109187.90000000,111742.10000000,108333.00000000,111188.00000000,175961.356
2025-09-03 09:00:00,111187.90000000,112541.20000000,110486.90000000,111659.80000000,105504.421
2025-09-04 09:00:00,111659.70000000,112136.80000000,109269.10000000,110679.40000000,122300.369
2025-09-05 09:00:00,110679.50000000,113344.30000000,110153.30000000,110614.90000000,193375.404
2025-09-06 09:00:00,110614.80000000,111256.20000000,109850.00000000,110135.30000000,46282.516
2025-09-07 09:00:00,110135.20000000,111559.50000000,110120.50000000,111076.00000000,53840.584
2025-09-08 09:00:00,111075.50000000,112867.60000000,110566.50000000,112012.60000000,99117.859
2025-09-09 09:00:00,112012.70000000,113238.00000000,110714.90000000,111499.90000000,137275.133
2025-09-10 09:00:00,111499.90000000,114287.90000000,110855.80000000,113896.80000000,151901.539
2025-09-11 09:00:00,113896.80000000,115439.00000000,113340.70000000,115427.00000000,113066.078
2025-09-12 09:00:00,115427.00000000,116605.70000000,114681.50000000,115978.40000000,119013.718
2025-09-13 09:00:00,115978.40000000,116245.40000000,115032.00000000,115862.70000000,52529.590
2025-09-14 09:00:00,115862.70000000,116118.60000000,115057.00000000,115210.00000000,55087.990
2025-09-15 09:00:00,115210.00000000,116759.90000000,114338.50000000,115300.60000000,117911.279
2025-09-16 09:00:00,115300.50000000,116910.80000000,114600.00000000,116747.30000000,99446.184
2025-09-17 09:00:00,116747.30000000,117266.40000000,114623.30000000,116402.50000000,158125.070
2025-09-18 09:00:00,116402.60000000,117875.20000000,116033.50000000,117017.10000000,107215.717
2025-09-19 09:00:00,117017.10000000,117406.80000000,115049.90000000,115569.50000000,88151.649
2025-09-20 09:00:00,115569.60000000,116059.20000000,115343.00000000,115624.90000000,32355.678
2025-09-21 09:00:00,115625.00000000,115778.00000000,115137.60000000,115183.90000000,32793.431
2025-09-22 09:00:00,115183.90000000,115344.60000000,111469.20000000,112604.70000000,159461.568
2025-09-23 09:00:00,112604.70000000,113254.80000000,111405.10000000,111947.00000000,102258.264
2025-09-24 09:00:00,111947.00000000,113895.80000000,110935.00000000,113254.00000000,105314.096
2025-09-25 09:00:00,113253.90000000,113462.10000000,108574.10000000,108934.50000000,178663.741
2025-09-26 09:00:00,108934.60000000,110250.00000000,108566.00000000,109588.50000000,112277.659
2025-09-27 09:00:00,109588.50000000,109700.00000000,109021.90000000,109577.30000000,35871.924
2025-09-28 09:00:00,109577.20000000,112300.00000000,109136.50000000,112119.60000000,77247.963
2025-09-29 09:00:00,112119.70000000,114377.20000000,111501.00000000,114257.10000000,125405.709
2025-09-30 09:00:00,114257.10000000,114800.00000000,112615.30000000,113988.80000000,119320.015
2025-10-01 09:00:00,113988.70000000,118631.80000000,113899.40000000,118552.40000000,172989.429
2025-10-02 09:00:00,118552.00000000,120999.00000000,118226.40000000,120481.30000000,145456.938
2025-10-03 09:00:00,120481.30000000,123900.00000000,119200.00000000,122182.70000000,167880.262
2025-10-04 09:00:00,122182.60000000,122781.10000000,121432.00000000,122343.20000000,70479.210
2025-10-05 09:00:00,122343.20000000,125877.30000000,122088.10000000,123426.70000000,162571.000
2025-10-06 09:00:00,123426.70000000,126208.50000000,123018.50000000,124628.50000000,140201.329
2025-10-07 09:00:00,124628.60000000,125098.00000000,120516.00000000,121286.50000000,181899.347
2025-10-08 09:00:00,121286.60000000,124170.60000000,121005.30000000,123237.50000000,127099.786
2025-10-09 09:00:00,123237.40000000,123740.10000000,119572.80000000,121579.30000000,163596.380
2025-10-10 09:00:00,121579.40000000,122497.00000000,101516.50000000,112714.90000000,391963.632
2025-10-11 09:00:00,112715.00000000,113300.10000000,109501.00000000,110579.10000000,163671.590
2025-10-12 09:00:00,110579.10000000,115730.30000000,109509.30000000,114894.40000000,217928.037
2025-10-13 09:00:00,114894.50000000,115912.00000000,113600.50000000,115111.90000000,195996.783
2025-10-14 09:00:00,115112.00000000,115360.20000000,109802.00000000,112983.80000000,259244.496
2025-10-15 09:00:00,112983.90000000,113576.10000000,110096.90000000,110699.00000000,131777.090
2025-10-16 09:00:00,110699.10000000,111960.00000000,107350.00000000,108129.40000000,193544.785
2025-10-17 09:00:00,108129.40000000,109199.80000000,103470.00000000,106378.60000000,242789.692
2025-10-18 09:00:00,106378.50000000,107452.60000000,106270.00000000,107117.50000000,68509.903
2025-10-19 09:00:00,107117.50000000,109399.90000000,106055.80000000,108586.20000000,113473.720
2025-10-20 09:00:00,108586.20000000,111650.00000000,107377.20000000,110469.90000000,139646.949
2025-10-21 09:00:00,110469.90000000,113940.00000000,107400.00000000,108253.70000000,241127.426
2025-10-22 09:00:00,108253.80000000,109160.00000000,106360.30000000,107532.00000000,180893.983
2025-10-23 09:00:00,107532.10000000,111240.00000000,107462.90000000,110025.90000000,129640.717
2025-10-24 09:00:00,110026.00000000,112086.00000000,109650.00000000,110965.40000000,110759.532
2025-10-25 09:00:00,110965.40000000,111903.90000000,110600.50000000,111589.40000000,45269.483
2025-10-26 09:00:00,111589.40000000,115521.70000000,111200.00000000,114497.80000000,97335.387
2025-10-27 09:00:00,114497.90000000,116380.20000000,113792.40000000,114064.10000000,118611.612
2025-10-28 09:00:00,114064.20000000,116074.30000000,112121.40000000,112833.50000000,131088.840
2025-10-29 09:00:00,112833.50000000,113593.00000000,109026.40000000,109985.60000000,163920.866
2025-10-30 09:00:00,109985.60000000,111565.10000000,106200.00000000,108263.50000000,205753.644
2025-10-31 09:00:00,108263.60000000,111233.00000000,108226.60000000,109557.30000000,152063.776
2025-11-01 09:00:00,109557.20000000,110557.00000000,109351.50000000,110047.20000000,41614.221
2025-11-02 09:00:00,110047.30000000,111216.00000000,109368.90000000,110494.90000000,61109.173
2025-11-03 09:00:00,110494.90000000,110711.00000000,105300.00000000,106544.00000000,174258.047
2025-11-04 09:00:00,106544.00000000,107271.90000000,98888.80000000,101450.30000000,281742.160
2025-11-05 09:00:00,101450.20000000,104497.60000000,98909.70000000,103837.00000000,167770.094
2025-11-06 09:00:00,103837.00000000,104210.20000000,100238.40000000,101305.60000000,145029.821
2025-11-07 09:00:00,101305.60000000,104070.70000000,99200.00000000,103305.20000000,163967.458
2025-11-08 09:00:00,103305.30000000,103373.80000000,101400.10000000,102269.30000000,70691.949
2025-11-09 09:00:00,102269.30000000,105440.00000000,101300.00000000,104670.60000000,92367.670
2025-11-10 09:00:00,104670.70000000,106666.00000000,104205.90000000,105966.30000000,120403.538
2025-11-11 09:00:00,105966.30000000,107473.70000000,102400.00000000,103005.80000000,132603.774
2025-11-12 09:00:00,103005.80000000,105297.00000000,100711.00000000,101605.80000000,140876.276
2025-11-13 09:00:00,101605.80000000,104024.60000000,97959.00000000,99654.30000000,236046.799
2025-11-14 09:00:00,99654.30000000,99862.80000000,93955.00000000,94544.90000000,287072.783
2025-11-15 09:00:00,94544.90000000,96800.00000000,94523.90000000,95560.30000000,90220.319
2025-11-16 09:00:00,95560.40000000,96600.00000000,92922.80000000,94221.70000000,135749.509
2025-11-17 09:00:00,94221.70000000,96012.20000000,91250.00000000,92169.70000000,205161.285
2025-11-18 09:00:00,92169.80000000,93799.10000000,89012.00000000,92916.90000000,232691.156
2025-11-19 09:00:00,92916.80000000,92944.80000000,88564.40000000,91508.90000000,226438.450
2025-11-20 09:00:00,91509.00000000,93150.00000000,86066.60000000,86601.30000000,276513.027
2025-11-21 09:00:00,86601.40000000,87465.40000000,80600.00000000,85093.50000000,449804.324
2025-11-22 09:00:00,85093.60000000,85599.90000000,83456.00000000,84689.40000000,94197.055
2025-11-23 09:00:00,84689.40000000,88100.00000000,84622.00000000,86807.70000000,138930.073
2025-11-24 09:00:00,86807.60000000,89177.30000000,85226.40000000,88247.10000000,211113.332
2025-11-25 09:00:00,88247.10000000,88477.60000000,86061.10000000,87324.10000000,149637.655
2025-11-26 09:00:00,87324.10000000,90655.40000000,86260.90000000,90438.10000000,159146.533
2025-11-27 09:00:00,90438.00000000,91931.90000000,90024.40000000,91292.20000000,113685.232
2025-11-28 09:00:00,91292.20000000,93080.00000000,90155.00000000,90847.80000000,146920.347
2025-11-29 09:00:00,90847.80000000,91130.00000000,90092.70000000,90765.00000000,54196.679
2025-11-30 09:00:00,90764.90000000,91934.40000000,90300.00000000,90320.60000000,66139.718
2025-12-01 09:00:00,90320.50000000,90396.90000000,83786.00000000,86241.60000000,296847.166
2025-12-02 09:00:00,86241.50000000,92273.20000000,86140.10000000,91249.10000000,228101.165
2025-12-03 09:00:00,91249.10000000,94185.00000000,90954.80000000,93376.70000000,201298.317
2025-12-04 09:00:00,93376.80000000,94040.00000000,90822.50000000,92034.70000000,146772.427
2025-12-05 09:00:00,92034.70000000,92665.50000000,87976.30000000,89288.50000000,179125.057
2025-12-06 09:00:00,89288.60000000,90257.30000000,88870.10000000,89197.10000000,56826.867
2025-12-07 09:00:00,89197.10000000,91722.00000000,87688.00000000,90345.40000000,129592.005
2025-12-08 09:00:00,90345.40000000,92262.60000000,89553.80000000,90610.80000000,152474.739
2025-12-09 09:00:00,90610.80000000,94555.00000000,89368.90000000,92638.40000000,181930.263
2025-12-10 09:00:00,92638.30000000,94443.70000000,91520.00000000,91977.50000000,160488.780
2025-12-11 09:00:00,91977.50000000,93547.30000000,89200.00000000,92477.50000000,191148.068
